SITE	SPECIES	TOTAL	TYPE	PTOLR	NATIVE_MBSS	TROPHIC_MBSS	SILT	PIRHALLA	FIBISTRATA	ACREAGE	LEN_SAMP	AVWID	TOTBIOM	Index.Name
ITME-844-X-1111	LONGNOSE DACE	5	OTHRCYPR	NOTYPE	N	OM	N	3.72	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
ITME-844-X-1111	MARGINED MADTOM	10	MADTOM	I	IY	IV	N	3.52	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
ITME-848-X-1111	BANDED KILLIFISH	3	NOTYPE	NOTYPE	N	IV	N	-0.52	EPIEDMONT	193779.42	75	21	841	MBSS.2005.Fish
ITME-848-X-1111	REDBREAST SUNFISH	193	SUNFISH	NOTYPE	IY	GE	N	2.11	EPIEDMONT	193779.42	75	21	841	MBSS.2005.Fish
ITME-848-X-1111	TESSELLATED DARTER	2	DARTER	T	N	IV	N	1.8	EPIEDMONT	193779.42	75	21	841	MBSS.2005.Fish
ITME-848-X-1111	SWALLOWTAIL SHINER	127	SHINER	NOTYPE	N	IV	Y	2	EPIEDMONT	193779.42	75	21	841	MBSS.2005.Fish
ITME-848-X-1111	ROCK BASS	3	SUNFISH	NOTYPE	IC	GE	Y	3.06	EPIEDMONT	193779.42	75	21	841	MBSS.2005.Fish
ITME-848-X-1111	YELLOW BULLHEAD	1	NOTYPE	NOTYPE	N	OM	N	1.62	EPIEDMONT	193779.42	75	21	841	MBSS.2005.Fish
ITME-848-X-1111	MARGINED MADTOM	1	MADTOM	I	IY	IV	N	3.52	EPIEDMONT	193779.42	75	21	841	MBSS.2005.Fish
ITME-848-X-1111	GREEN SUNFISH	4	SUNFISH	T	IC	GE	N	2.52	EPIEDMONT	193779.42	75	21	841	MBSS.2005.Fish
ITME-848-X-1111	CYPRINELLA SP.	39	SHINER	I	N	IV	N	0	EPIEDMONT	193779.42	75	21	841	MBSS.2005.Fish
ITME-848-X-1111	BLUEGILL	2	SUNFISH	T	IC	IV	N	0.63	EPIEDMONT	193779.42	75	21	841	MBSS.2005.Fish
ITME-848-X-1111	AMERICAN EEL	6	NOTYPE	NOTYPE	N	GE	N	1.43	EPIEDMONT	193779.42	75	21	841	MBSS.2005.Fish
ITME-848-X-1111	BLUNTNOSE MINNOW	16	OTHRCYPR	T	N	OM	N	2.24	EPIEDMONT	193779.42	75	21	841	MBSS.2005.Fish
ITME-849-X-1111	SEA LAMPREY	3	LAMPREY	I	N	FF	N	2.83	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	SPOTTAIL SHINER	77	SHINER	I	N	OM	Y	3.46	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	LONGNOSE DACE	17	OTHRCYPR	NOTYPE	N	OM	N	3.72	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	NORTHERN HOGSUCKER	16	SUCKER	I	N	IV	Y	3.81	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	ROCK BASS	6	SUNFISH	NOTYPE	IC	GE	Y	3.06	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	RIVER CHUB	299	OTHRCYPR	I	N	OM	Y	3.89	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	ROSYFACE SHINER	20	SHINER	NOTYPE	N	IV	Y	3.93	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	GREEN SUNFISH	11	SUNFISH	T	IC	GE	N	2.52	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	SMALLMOUTH BASS	9	NOTYPE	NOTYPE	IC	TP	N	3.77	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	MARGINED MADTOM	16	MADTOM	I	IY	IV	N	3.52	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	STRIPED BASS	7	NOTYPE	NOTYPE	N	TP	N	0	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	SWALLOWTAIL SHINER	92	SHINER	NOTYPE	N	IV	Y	2	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	TESSELLATED DARTER	12	DARTER	T	N	IV	N	1.8	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	WHITE SUCKER	62	SUCKER	T	N	OM	Y	2.89	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	YELLOW BULLHEAD	4	NOTYPE	NOTYPE	N	OM	N	1.62	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	YELLOW PERCH	1	NOTYPE	NOTYPE	IY	GE	N	1.65	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	SHIELD DARTER	3	DARTER	I	N	IS	Y	2.97	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	BLUEGILL	23	SUNFISH	T	IC	IV	N	0.63	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	REDBREAST SUNFISH	50	SUNFISH	NOTYPE	IY	GE	N	2.11	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	CYPRINELLA SP.	169	SHINER	I	N	IV	N	0	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	BANDED KILLIFISH	1	NOTYPE	NOTYPE	N	IV	N	-0.52	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	BLUE RIDGE SCULPIN	23	SCULPIN	I	N	IS	Y	0	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	AMERICAN EEL	130	NOTYPE	NOTYPE	N	GE	N	1.43	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	BLUNTNOSE MINNOW	30	OTHRCYPR	T	N	OM	N	2.24	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	CENTRAL STONEROLLER	18	OTHRCYPR	I	N	AL	Y	3.66	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	COMMON SHINER	68	SHINER	I	N	OM	Y	3.83	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	CREEK CHUB	3	OTHRCYPR	T	N	GE	Y	1.87	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	CUTLIP MINNOW	44	OTHRCYPR	NOTYPE	N	IV	Y	3.83	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITME-849-X-1111	BLACKNOSE DACE	1	OTHRCYPR	T	N	OM	N	1.81	EPIEDMONT	194091.65	75	17.775	40608	MBSS.2005.Fish
ITQE-527-S-1111	BLACKNOSE DACE	88	OTHRCYPR	T	N	OM	N	1.81	COASTAL	470	75	4.625	803	MBSS.2005.Fish
ITQE-527-S-1111	TADPOLE MADTOM	1	MADTOM	NOTYPE	N	IV	N	-0.32	COASTAL	470	75	4.625	803	MBSS.2005.Fish
ITQE-527-S-1111	SEA LAMPREY	27	LAMPREY	I	N	FF	N	2.83	COASTAL	470	75	4.625	803	MBSS.2005.Fish
ITQE-527-S-1111	ROSYSIDE DACE	30	OTHRCYPR	NOTYPE	N	IV	Y	3.04	COASTAL	470	75	4.625	803	MBSS.2005.Fish
ITQE-527-S-1111	AMERICAN EEL	1	NOTYPE	NOTYPE	N	GE	N	1.43	COASTAL	470	75	4.625	803	MBSS.2005.Fish
ITQE-527-S-1111	CREEK CHUBSUCKER	11	SUCKER	NOTYPE	N	IV	N	-0.79	COASTAL	470	75	4.625	803	MBSS.2005.Fish
ITQE-527-S-1111	EASTERN MUDMINNOW	1	NOTYPE	T	N	IV	N	-2.34	COASTAL	470	75	4.625	803	MBSS.2005.Fish
ITQE-527-S-1111	FALLFISH	7	OTHRCYPR	I	N	GE	Y	2.51	COASTAL	470	75	4.625	803	MBSS.2005.Fish
ITQE-527-S-1111	LEAST BROOK LAMPREY	20	LAMPREY	NOTYPE	N	FF	N	-0.32	COASTAL	470	75	4.625	803	MBSS.2005.Fish
ITQE-527-S-1111	TESSELLATED DARTER	14	DARTER	T	N	IV	N	1.8	COASTAL	470	75	4.625	803	MBSS.2005.Fish
ITQE-527-S-1111	PUMPKINSEED	2	SUNFISH	T	IY	IV	N	-0.37	COASTAL	470	75	4.625	803	MBSS.2005.Fish
IKYK-454-R-1111	BLUNTNOSE MINNOW	1	OTHRCYPR	T	N	OM	N	2.24	HIGHLAND	440.34111	75	1.65	763	MBSS.2005.Fish
IKYK-454-R-1111	CREEK CHUB	51	OTHRCYPR	T	N	GE	Y	1.87	HIGHLAND	440.34111	75	1.65	763	MBSS.2005.Fish
IKYK-454-R-1111	RIVER CHUB	33	OTHRCYPR	I	N	OM	Y	3.89	HIGHLAND	440.34111	75	1.65	763	MBSS.2005.Fish
IKYK-454-R-1111	ROSYSIDE DACE	10	OTHRCYPR	NOTYPE	N	IV	Y	3.04	HIGHLAND	440.34111	75	1.65	763	MBSS.2005.Fish
IKYK-454-R-1111	BLACKNOSE DACE	216	OTHRCYPR	T	N	OM	N	1.81	HIGHLAND	440.34111	75	1.65	763	MBSS.2005.Fish
IKYK-534-X-1111	BLUEGILL	15	SUNFISH	T	IC	IV	N	0.63	HIGHLAND	3074.159173	75	5.2	6260	MBSS.2005.Fish
IKYK-534-X-1111	REDBREAST SUNFISH	44	SUNFISH	NOTYPE	IY	GE	N	2.11	HIGHLAND	3074.159173	75	5.2	6260	MBSS.2005.Fish
IKYK-534-X-1111	FANTAIL DARTER	21	DARTER	NOTYPE	N	IS	Y	2.77	HIGHLAND	3074.159173	75	5.2	6260	MBSS.2005.Fish
IKYK-534-X-1111	ROCK BASS	2	SUNFISH	NOTYPE	IC	GE	Y	3.06	HIGHLAND	3074.159173	75	5.2	6260	MBSS.2005.Fish
IKYK-534-X-1111	CYPRINID (UNKNOWN)	64	OTHRCYPR	NOTYPE	NOTYPE	NOTYPE	NOTYPE	0	HIGHLAND	3074.159173	75	5.2	6260	MBSS.2005.Fish
IKYK-534-X-1111	SILVERJAW MINNOW	70	OTHRCYPR	NOTYPE	N	OM	Y	3.88	HIGHLAND	3074.159173	75	5.2	6260	MBSS.2005.Fish
IKYK-534-X-1111	LARGEMOUTH BASS	3	NOTYPE	T	IC	TP	N	1.55	HIGHLAND	3074.159173	75	5.2	6260	MBSS.2005.Fish
IKYK-534-X-1111	CREEK CHUB	15	OTHRCYPR	T	N	GE	Y	1.87	HIGHLAND	3074.159173	75	5.2	6260	MBSS.2005.Fish
IKYK-534-X-1111	WHITE SUCKER	7	SUCKER	T	N	OM	Y	2.89	HIGHLAND	3074.159173	75	5.2	6260	MBSS.2005.Fish
IKYK-534-X-1111	BLACKNOSE DACE	58	OTHRCYPR	T	N	OM	N	1.81	HIGHLAND	3074.159173	75	5.2	6260	MBSS.2005.Fish
IKYK-534-X-1111	LONGNOSE DACE	97	OTHRCYPR	NOTYPE	N	OM	N	3.72	HIGHLAND	3074.159173	75	5.2	6260	MBSS.2005.Fish
IKYK-534-X-1111	BLUNTNOSE MINNOW	62	OTHRCYPR	T	N	OM	N	2.24	HIGHLAND	3074.159173	75	5.2	6260	MBSS.2005.Fish
IKYK-534-X-1111	GREEN SUNFISH	36	SUNFISH	T	IC	GE	N	2.52	HIGHLAND	3074.159173	75	5.2	6260	MBSS.2005.Fish
IKYK-534-X-1111	CENTRAL STONEROLLER	5	OTHRCYPR	I	N	AL	Y	3.66	HIGHLAND	3074.159173	75	5.2	6260	MBSS.2005.Fish
IKYK-534-X-1111	COMMON SHINER	38	SHINER	I	N	OM	Y	3.83	HIGHLAND	3074.159173	75	5.2	6260	MBSS.2005.Fish
IKYK-534-X-1111	YELLOW BULLHEAD	41	NOTYPE	NOTYPE	N	OM	N	1.62	HIGHLAND	3074.159173	75	5.2	6260	MBSS.2005.Fish
IKYK-534-X-1111	BANDED KILLIFISH	2	NOTYPE	NOTYPE	N	IV	N	-0.52	HIGHLAND	3074.159173	75	5.2	6260	MBSS.2005.Fish
IKYK-535-X-1111	BLACKNOSE DACE	46	OTHRCYPR	T	N	OM	N	1.81	HIGHLAND	2917.81584	75	5.8	12515	MBSS.2005.Fish
IKYK-535-X-1111	CYPRINID (UNKNOWN)	59	OTHRCYPR	NOTYPE	NOTYPE	NOTYPE	NOTYPE	0	HIGHLAND	2917.81584	75	5.8	12515	MBSS.2005.Fish
IKYK-535-X-1111	FANTAIL DARTER	6	DARTER	NOTYPE	N	IS	Y	2.77	HIGHLAND	2917.81584	75	5.8	12515	MBSS.2005.Fish
IKYK-535-X-1111	COMMON SHINER	69	SHINER	I	N	OM	Y	3.83	HIGHLAND	2917.81584	75	5.8	12515	MBSS.2005.Fish
IKYK-535-X-1111	SILVERJAW MINNOW	11	OTHRCYPR	NOTYPE	N	OM	Y	3.88	HIGHLAND	2917.81584	75	5.8	12515	MBSS.2005.Fish
IKYK-535-X-1111	CENTRAL STONEROLLER	23	OTHRCYPR	I	N	AL	Y	3.66	HIGHLAND	2917.81584	75	5.8	12515	MBSS.2005.Fish
IKYK-535-X-1111	YELLOW BULLHEAD	20	NOTYPE	NOTYPE	N	OM	N	1.62	HIGHLAND	2917.81584	75	5.8	12515	MBSS.2005.Fish
IKYK-535-X-1111	BLUNTNOSE MINNOW	374	OTHRCYPR	T	N	OM	N	2.24	HIGHLAND	2917.81584	75	5.8	12515	MBSS.2005.Fish
IKYK-535-X-1111	CREEK CHUB	2	OTHRCYPR	T	N	GE	Y	1.87	HIGHLAND	2917.81584	75	5.8	12515	MBSS.2005.Fish
IKYK-535-X-1111	GREEN SUNFISH	48	SUNFISH	T	IC	GE	N	2.52	HIGHLAND	2917.81584	75	5.8	12515	MBSS.2005.Fish
IKYK-535-X-1111	GREENSIDE DARTER	1	DARTER	NOTYPE	N	IS	N	3.7	HIGHLAND	2917.81584	75	5.8	12515	MBSS.2005.Fish
IKYK-535-X-1111	LARGEMOUTH BASS	6	NOTYPE	T	IC	TP	N	1.55	HIGHLAND	2917.81584	75	5.8	12515	MBSS.2005.Fish
IKYK-535-X-1111	LONGNOSE DACE	31	OTHRCYPR	NOTYPE	N	OM	N	3.72	HIGHLAND	2917.81584	75	5.8	12515	MBSS.2005.Fish
IKYK-535-X-1111	REDBREAST SUNFISH	81	SUNFISH	NOTYPE	IY	GE	N	2.11	HIGHLAND	2917.81584	75	5.8	12515	MBSS.2005.Fish
IKYK-535-X-1111	BANDED KILLIFISH	3	NOTYPE	NOTYPE	N	IV	N	-0.52	HIGHLAND	2917.81584	75	5.8	12515	MBSS.2005.Fish
IKYK-535-X-1111	REDEAR SUNFISH	2	SUNFISH	NOTYPE	NOTYPE	NOTYPE	NOTYPE	0	HIGHLAND	2917.81584	75	5.8	12515	MBSS.2005.Fish
IKYK-535-X-1111	WHITE SUCKER	22	SUCKER	T	N	OM	Y	2.89	HIGHLAND	2917.81584	75	5.8	12515	MBSS.2005.Fish
IKYK-535-X-1111	BLUEGILL	89	SUNFISH	T	IC	IV	N	0.63	HIGHLAND	2917.81584	75	5.8	12515	MBSS.2005.Fish
IKYK-536-X-1111	CREEK CHUB	15	OTHRCYPR	T	N	GE	Y	1.87	HIGHLAND	2775.705754	75	3.375	8247	MBSS.2005.Fish
IKYK-536-X-1111	REDBREAST SUNFISH	38	SUNFISH	NOTYPE	IY	GE	N	2.11	HIGHLAND	2775.705754	75	3.375	8247	MBSS.2005.Fish
IKYK-536-X-1111	LARGEMOUTH BASS	5	NOTYPE	T	IC	TP	N	1.55	HIGHLAND	2775.705754	75	3.375	8247	MBSS.2005.Fish
IKYK-536-X-1111	CYPRINID (UNKNOWN)	101	OTHRCYPR	NOTYPE	NOTYPE	NOTYPE	NOTYPE	0	HIGHLAND	2775.705754	75	3.375	8247	MBSS.2005.Fish
IKYK-536-X-1111	COMMON SHINER	206	SHINER	I	N	OM	Y	3.83	HIGHLAND	2775.705754	75	3.375	8247	MBSS.2005.Fish
IKYK-536-X-1111	CENTRAL STONEROLLER	79	OTHRCYPR	I	N	AL	Y	3.66	HIGHLAND	2775.705754	75	3.375	8247	MBSS.2005.Fish
IKYK-536-X-1111	BLUEGILL	22	SUNFISH	T	IC	IV	N	0.63	HIGHLAND	2775.705754	75	3.375	8247	MBSS.2005.Fish
IKYK-536-X-1111	BLUNTNOSE MINNOW	118	OTHRCYPR	T	N	OM	N	2.24	HIGHLAND	2775.705754	75	3.375	8247	MBSS.2005.Fish
IKYK-536-X-1111	WHITE SUCKER	5	SUCKER	T	N	OM	Y	2.89	HIGHLAND	2775.705754	75	3.375	8247	MBSS.2005.Fish
IKYK-536-X-1111	GREEN SUNFISH	45	SUNFISH	T	IC	GE	N	2.52	HIGHLAND	2775.705754	75	3.375	8247	MBSS.2005.Fish
IKYK-536-X-1111	YELLOW BULLHEAD	16	NOTYPE	NOTYPE	N	OM	N	1.62	HIGHLAND	2775.705754	75	3.375	8247	MBSS.2005.Fish
IKYK-536-X-1111	SILVERJAW MINNOW	65	OTHRCYPR	NOTYPE	N	OM	Y	3.88	HIGHLAND	2775.705754	75	3.375	8247	MBSS.2005.Fish
IKYK-536-X-1111	LONGNOSE DACE	83	OTHRCYPR	NOTYPE	N	OM	N	3.72	HIGHLAND	2775.705754	75	3.375	8247	MBSS.2005.Fish
IKYK-536-X-1111	BLACKNOSE DACE	130	OTHRCYPR	T	N	OM	N	1.81	HIGHLAND	2775.705754	75	3.375	8247	MBSS.2005.Fish
IKYK-536-X-1111	ROSYSIDE DACE	5	OTHRCYPR	NOTYPE	N	IV	Y	3.04	HIGHLAND	2775.705754	75	3.375	8247	MBSS.2005.Fish
IKYK-537-X-1111	REDBREAST SUNFISH	8	SUNFISH	NOTYPE	IY	GE	N	2.11	HIGHLAND	2603.350017	75	4.825	2875	MBSS.2005.Fish
IKYK-537-X-1111	YELLOW BULLHEAD	25	NOTYPE	NOTYPE	N	OM	N	1.62	HIGHLAND	2603.350017	75	4.825	2875	MBSS.2005.Fish
IKYK-537-X-1111	LONGNOSE DACE	33	OTHRCYPR	NOTYPE	N	OM	N	3.72	HIGHLAND	2603.350017	75	4.825	2875	MBSS.2005.Fish
IKYK-537-X-1111	LARGEMOUTH BASS	6	NOTYPE	T	IC	TP	N	1.55	HIGHLAND	2603.350017	75	4.825	2875	MBSS.2005.Fish
IKYK-537-X-1111	GREEN SUNFISH	57	SUNFISH	T	IC	GE	N	2.52	HIGHLAND	2603.350017	75	4.825	2875	MBSS.2005.Fish
IKYK-537-X-1111	CYPRINID (UNKNOWN)	36	OTHRCYPR	NOTYPE	NOTYPE	NOTYPE	NOTYPE	0	HIGHLAND	2603.350017	75	4.825	2875	MBSS.2005.Fish
IKYK-537-X-1111	CREEK CHUB	7	OTHRCYPR	T	N	GE	Y	1.87	HIGHLAND	2603.350017	75	4.825	2875	MBSS.2005.Fish
IKYK-537-X-1111	BLACKNOSE DACE	37	OTHRCYPR	T	N	OM	N	1.81	HIGHLAND	2603.350017	75	4.825	2875	MBSS.2005.Fish
IKYK-537-X-1111	COMMON SHINER	11	SHINER	I	N	OM	Y	3.83	HIGHLAND	2603.350017	75	4.825	2875	MBSS.2005.Fish
IKYK-537-X-1111	CENTRAL STONEROLLER	2	OTHRCYPR	I	N	AL	Y	3.66	HIGHLAND	2603.350017	75	4.825	2875	MBSS.2005.Fish
IKYK-537-X-1111	FANTAIL DARTER	1	DARTER	NOTYPE	N	IS	Y	2.77	HIGHLAND	2603.350017	75	4.825	2875	MBSS.2005.Fish
IKYK-537-X-1111	BLUEGILL	4	SUNFISH	T	IC	IV	N	0.63	HIGHLAND	2603.350017	75	4.825	2875	MBSS.2005.Fish
IKYK-537-X-1111	BLUNTNOSE MINNOW	142	OTHRCYPR	T	N	OM	N	2.24	HIGHLAND	2603.350017	75	4.825	2875	MBSS.2005.Fish
IKYK-538-X-1111	ROSYSIDE DACE	6	OTHRCYPR	NOTYPE	N	IV	Y	3.04	HIGHLAND	1660.842126	75	1.6	6472	MBSS.2005.Fish
IKYK-538-X-1111	CENTRAL STONEROLLER	8	OTHRCYPR	I	N	AL	Y	3.66	HIGHLAND	1660.842126	75	1.6	6472	MBSS.2005.Fish
IKYK-538-X-1111	COMMON SHINER	43	SHINER	I	N	OM	Y	3.83	HIGHLAND	1660.842126	75	1.6	6472	MBSS.2005.Fish
IKYK-538-X-1111	CYPRINID (UNKNOWN)	77	OTHRCYPR	NOTYPE	NOTYPE	NOTYPE	NOTYPE	0	HIGHLAND	1660.842126	75	1.6	6472	MBSS.2005.Fish
IKYK-538-X-1111	LARGEMOUTH BASS	1	NOTYPE	T	IC	TP	N	1.55	HIGHLAND	1660.842126	75	1.6	6472	MBSS.2005.Fish
IKYK-538-X-1111	BANDED KILLIFISH	3	NOTYPE	NOTYPE	N	IV	N	-0.52	HIGHLAND	1660.842126	75	1.6	6472	MBSS.2005.Fish
IKYK-538-X-1111	REDBREAST SUNFISH	45	SUNFISH	NOTYPE	IY	GE	N	2.11	HIGHLAND	1660.842126	75	1.6	6472	MBSS.2005.Fish
IKYK-538-X-1111	SILVERJAW MINNOW	19	OTHRCYPR	NOTYPE	N	OM	Y	3.88	HIGHLAND	1660.842126	75	1.6	6472	MBSS.2005.Fish
IKYK-538-X-1111	YELLOW BULLHEAD	48	NOTYPE	NOTYPE	N	OM	N	1.62	HIGHLAND	1660.842126	75	1.6	6472	MBSS.2005.Fish
IKYK-538-X-1111	CREEK CHUB	12	OTHRCYPR	T	N	GE	Y	1.87	HIGHLAND	1660.842126	75	1.6	6472	MBSS.2005.Fish
IKYK-538-X-1111	LONGNOSE DACE	19	OTHRCYPR	NOTYPE	N	OM	N	3.72	HIGHLAND	1660.842126	75	1.6	6472	MBSS.2005.Fish
IKYK-538-X-1111	BLACKNOSE DACE	8	OTHRCYPR	T	N	OM	N	1.81	HIGHLAND	1660.842126	75	1.6	6472	MBSS.2005.Fish
IKYK-538-X-1111	GREEN SUNFISH	79	SUNFISH	T	IC	GE	N	2.52	HIGHLAND	1660.842126	75	1.6	6472	MBSS.2005.Fish
IKYK-538-X-1111	BLUNTNOSE MINNOW	109	OTHRCYPR	T	N	OM	N	2.24	HIGHLAND	1660.842126	75	1.6	6472	MBSS.2005.Fish
IKYK-538-X-1111	BLUEGILL	11	SUNFISH	T	IC	IV	N	0.63	HIGHLAND	1660.842126	75	1.6	6472	MBSS.2005.Fish
IKYK-539-X-1111	LARGEMOUTH BASS	3	NOTYPE	T	IC	TP	N	1.55	HIGHLAND	1655.949447	75	2.2	4386	MBSS.2005.Fish
IKYK-539-X-1111	LONGNOSE DACE	7	OTHRCYPR	NOTYPE	N	OM	N	3.72	HIGHLAND	1655.949447	75	2.2	4386	MBSS.2005.Fish
IKYK-539-X-1111	REDBREAST SUNFISH	14	SUNFISH	NOTYPE	IY	GE	N	2.11	HIGHLAND	1655.949447	75	2.2	4386	MBSS.2005.Fish
IKYK-539-X-1111	SILVERJAW MINNOW	1	OTHRCYPR	NOTYPE	N	OM	Y	3.88	HIGHLAND	1655.949447	75	2.2	4386	MBSS.2005.Fish
IKYK-539-X-1111	YELLOW BULLHEAD	36	NOTYPE	NOTYPE	N	OM	N	1.62	HIGHLAND	1655.949447	75	2.2	4386	MBSS.2005.Fish
IKYK-539-X-1111	CYPRINID (UNKNOWN)	32	OTHRCYPR	NOTYPE	NOTYPE	NOTYPE	NOTYPE	0	HIGHLAND	1655.949447	75	2.2	4386	MBSS.2005.Fish
IKYK-539-X-1111	CENTRAL STONEROLLER	4	OTHRCYPR	I	N	AL	Y	3.66	HIGHLAND	1655.949447	75	2.2	4386	MBSS.2005.Fish
IKYK-539-X-1111	GREEN SUNFISH	18	SUNFISH	T	IC	GE	N	2.52	HIGHLAND	1655.949447	75	2.2	4386	MBSS.2005.Fish
IKYK-539-X-1111	BLUEGILL	10	SUNFISH	T	IC	IV	N	0.63	HIGHLAND	1655.949447	75	2.2	4386	MBSS.2005.Fish
IKYK-539-X-1111	AMERICAN EEL	1	NOTYPE	NOTYPE	N	GE	N	1.43	HIGHLAND	1655.949447	75	2.2	4386	MBSS.2005.Fish
IKYK-539-X-1111	CREEK CHUB	12	OTHRCYPR	T	N	GE	Y	1.87	HIGHLAND	1655.949447	75	2.2	4386	MBSS.2005.Fish
IKYK-539-X-1111	COMMON SHINER	22	SHINER	I	N	OM	Y	3.83	HIGHLAND	1655.949447	75	2.2	4386	MBSS.2005.Fish
IKYK-539-X-1111	BLUNTNOSE MINNOW	13	OTHRCYPR	T	N	OM	N	2.24	HIGHLAND	1655.949447	75	2.2	4386	MBSS.2005.Fish
IKYK-532-R-1111	FANTAIL DARTER	40	DARTER	NOTYPE	N	IS	Y	2.77	HIGHLAND	6993.862236	75	6.8	758	MBSS.2005.Fish
IKYK-532-R-1111	BLACKNOSE DACE	190	OTHRCYPR	T	N	OM	N	1.81	HIGHLAND	6993.862236	75	6.8	758	MBSS.2005.Fish
IKYK-532-R-1111	BLUEGILL	2	SUNFISH	T	IC	IV	N	0.63	HIGHLAND	6993.862236	75	6.8	758	MBSS.2005.Fish
IKYK-532-R-1111	BLUNTNOSE MINNOW	2	OTHRCYPR	T	N	OM	N	2.24	HIGHLAND	6993.862236	75	6.8	758	MBSS.2005.Fish
IKYK-532-R-1111	CENTRAL STONEROLLER	3	OTHRCYPR	I	N	AL	Y	3.66	HIGHLAND	6993.862236	75	6.8	758	MBSS.2005.Fish
IKYK-532-R-1111	LONGNOSE DACE	21	OTHRCYPR	NOTYPE	N	OM	N	3.72	HIGHLAND	6993.862236	75	6.8	758	MBSS.2005.Fish
IKYK-532-R-1111	CREEK CHUB	5	OTHRCYPR	T	N	GE	Y	1.87	HIGHLAND	6993.862236	75	6.8	758	MBSS.2005.Fish
IKYK-532-R-1111	WHITE SUCKER	4	SUCKER	T	N	OM	Y	2.89	HIGHLAND	6993.862236	75	6.8	758	MBSS.2005.Fish
IKYK-532-R-1111	RAINBOW DARTER	2	DARTER	NOTYPE	N	IS	Y	0	HIGHLAND	6993.862236	75	6.8	758	MBSS.2005.Fish
IKYK-532-R-1111	REDBREAST SUNFISH	1	SUNFISH	NOTYPE	IY	GE	N	2.11	HIGHLAND	6993.862236	75	6.8	758	MBSS.2005.Fish
IKYK-532-R-1111	RIVER CHUB	38	OTHRCYPR	I	N	OM	Y	3.89	HIGHLAND	6993.862236	75	6.8	758	MBSS.2005.Fish
IKYK-532-R-1111	ROSYSIDE DACE	17	OTHRCYPR	NOTYPE	N	IV	Y	3.04	HIGHLAND	6993.862236	75	6.8	758	MBSS.2005.Fish
IKYK-574-R-1111	BLUNTNOSE MINNOW	27	OTHRCYPR	T	N	OM	N	2.24	HIGHLAND	6262.851514	75	7.65	3579	MBSS.2005.Fish
IKYK-574-R-1111	LARGEMOUTH BASS	1	NOTYPE	T	IC	TP	N	1.55	HIGHLAND	6262.851514	75	7.65	3579	MBSS.2005.Fish
IKYK-574-R-1111	BROWN TROUT	1	NOTYPE	NOTYPE	I	TP	Y	3.75	HIGHLAND	6262.851514	75	7.65	3579	MBSS.2005.Fish
IKYK-574-R-1111	CENTRAL STONEROLLER	6	OTHRCYPR	I	N	AL	Y	3.66	HIGHLAND	6262.851514	75	7.65	3579	MBSS.2005.Fish
